id,user_contract_id,weeklyschedule_id,label_id,breakduration,starts_at,ends_at,real_breakduration,real_starts_at,real_ends_at,did_not_show,validated_at,validator_id,planned_hours_last_edited_at,planned_hours_last_edited_by_id,created_at,updated_at,locked_at,partner_id,account_id,planification_type
78131185,752138,898634752,,,2023-06-20 14:00:00 UTC,2023-06-21 00:30:00 UTC,,2023-06-20 14:00:00 UTC,2023-06-21 00:30:00 UTC,False,,,,,2023-06-29 18:13:18.429574 UTC,2023-07-28 06:58:13.641236 UTC,,0c0d45f9-1e7d-4259-8e3f-26a3791d44e3,32776,scheduled
78145984,790823,898634752,,,2023-06-21 08:00:00 UTC,2023-06-21 11:00:00 UTC,,2023-06-21 08:00:00 UTC,2023-06-21 11:00:00 UTC,FALSE,,,,,2023-06-29 22:04:05.336769 UTC,2023-07-28 06:58:13.641236 UTC,,5ad349cb-41cd-42b4-810c-6ad9c2317eeb,32776,scheduled
78130024,532831,898634752,,,2023-06-20 17:00:00 UTC,2023-06-21 00:30:00 UTC,,2023-06-20 17:00:00 UTC,2023-06-21 00:30:00 UTC,no,,,,,2023-06-29 17:54:25.907501 UTC,2023-07-28 06:58:13.641236 UTC,,55f56b1e-5aac-45de-9162-e81c946eb56a,32776,scheduled
78129273,572537,898634752,,,2023-06-20 18:00:00 UTC,2023-06-20 23:00:00 UTC,,2023-06-20 18:00:00 UTC,2023-06-20 23:00:00 UTC,False,,,,,2023-06-29 17:46:25.752113 UTC,2023-07-28 06:58:13.641236 UTC,,b1dbe11d-0eca-4286-8379-ac36b225d117,32776,scheduled
78131785,700435,898634752,,,2023-06-25 15:00:00 UTC,2023-06-25 22:30:00 UTC,,2023-06-25 15:00:00 UTC,2023-06-25 22:30:00 UTC,False,,,,,2023-06-29 18:22:37.223496 UTC,2023-07-28 06:58:13.641236 UTC,,8bc1ae8d-16a2-4948-a402-991fc41b4a05,32776,scheduled
77985923,536186,898634752,,,2023-06-21 14:00:00 UTC,2023-06-22 01:30:00 UTC,,2023-06-21 14:00:00 UTC,2023-06-22 01:30:00 UTC,no,,,,,2023-06-28 16:34:18.096999 UTC,2023-07-28 06:58:13.641236 UTC,,dab2d89c-07fb-461d-b699-df16c6fcfe03,32776,scheduled
78131788,700435,898634752,,,2023-06-22 15:00:00 UTC,2023-06-22 22:30:00 UTC,,2023-06-22 15:00:00 UTC,2023-06-22 22:30:00 UTC,0,,,,,2023-06-29 18:22:39.83225 UTC,2023-07-28 06:58:13.641236 UTC,,2f864494-ca3e-4fce-8768-2aae7c5c72a9,32776,scheduled
78140627,750350,898634752,,,2023-06-23 14:00:00 UTC,2023-06-24 01:30:00 UTC,,2023-06-23 14:00:00 UTC,2023-06-24 01:30:00 UTC,no,,,,,2023-06-29 20:15:43.443224 UTC,2023-07-28 06:58:13.641236 UTC,,a3396e04-7333-4d57-808e-d59bbe3ab193,32776,scheduled
78144728,739325,898634752,,,2023-06-23 15:00:00 UTC,2023-06-24 00:30:00 UTC,,2023-06-23 15:00:00 UTC,2023-06-24 00:30:00 UTC,0,,,,,2023-06-29 21:31:29.949525 UTC,2023-07-28 06:58:13.641236 UTC,,2efd567f-cea8-420c-94ac-d0c8e9234cd3,32776,scheduled
78131188,752138,898634752,,,2023-06-23 14:00:00 UTC,2023-06-24 00:30:00 UTC,,2023-06-23 14:00:00 UTC,2023-06-24 00:30:00 UTC,no,,,,,2023-06-29 18:13:20.889496 UTC,2023-07-28 06:58:13.641236 UTC,,dbe17e08-aaea-42ec-8896-6ddcabbb7b5a,32776,scheduled
78145977,790816,898634752,,,2023-06-20 14:00:00 UTC,2023-06-21 00:30:00 UTC,,2023-06-20 14:00:00 UTC,2023-06-21 00:30:00 UTC,false,,,,,2023-06-29 22:03:41.973193 UTC,2023-07-28 06:58:13.641236 UTC,,eed1bbbd-ab17-4ad9-9683-78102ae0bba2,32776,scheduled
78129122,572537,898634752,,,2023-06-23 18:00:00 UTC,2023-06-23 23:00:00 UTC,,2023-06-23 18:00:00 UTC,2023-06-23 23:00:00 UTC,0,,,,,2023-06-29 17:45:33.09376 UTC,2023-07-28 06:58:13.641236 UTC,,4cf4295d-835f-409d-ad0a-4faa484e867a,32776,scheduled
78130636,739325,898634752,,,2023-06-21 15:00:00 UTC,2023-06-22 00:30:00 UTC,,2023-06-21 15:00:00 UTC,2023-06-22 00:30:00 UTC,false,,,,,2023-06-29 18:02:04.589673 UTC,2023-07-28 06:58:13.641236 UTC,,a4665631-e8a9-4b64-bf19-a090dabe613f,32776,scheduled
77985922,536186,898634752,,,2023-06-19 14:00:00 UTC,2023-06-20 01:30:00 UTC,,2023-06-19 14:00:00 UTC,2023-06-20 01:30:00 UTC,FALSE,,,,,2023-06-28 16:34:15.854928 UTC,2023-07-28 06:58:13.641236 UTC,,37a7c2c4-a31b-4073-bfe0-cd0356c90f93,32776,scheduled
78130405,739325,898634752,,,2023-06-20 15:00:00 UTC,2023-06-21 00:30:00 UTC,,2023-06-20 15:00:00 UTC,2023-06-21 00:30:00 UTC,no,,,,,2023-06-29 18:00:48.820553 UTC,2023-07-28 06:58:13.641236 UTC,,0df4a169-51f0-49de-8e84-319d62de904d,32776,scheduled
78129126,572537,898634752,,,2023-06-24 18:00:00 UTC,2023-06-24 23:00:00 UTC,,2023-06-24 18:00:00 UTC,2023-06-24 23:00:00 UTC,no,,,,,2023-06-29 17:45:34.687935 UTC,2023-07-28 06:58:13.641236 UTC,,b5b07c2d-4d37-45b3-baf0-c379cbcfc07f,32776,scheduled
78129128,572537,898634752,,,2023-06-21 18:00:00 UTC,2023-06-21 23:00:00 UTC,,2023-06-21 18:00:00 UTC,2023-06-21 23:00:00 UTC,0,,,,,2023-06-29 17:45:36.481426 UTC,2023-07-28 06:58:13.641236 UTC,,8d6209ca-4636-4823-a7ba-e9627946d169,32776,scheduled
77986226,536192,898634752,,,2023-06-21 15:00:00 UTC,2023-06-21 22:30:00 UTC,,2023-06-21 15:00:00 UTC,2023-06-21 22:30:00 UTC,no,,,,,2023-06-28 16:37:09.996908 UTC,2023-07-28 06:58:13.641236 UTC,,c3f80e60-eb1c-4c3f-ad75-92cf369e3cb7,32776,scheduled
78131346,752090,898634752,,,2023-06-20 17:00:00 UTC,2023-06-20 23:00:00 UTC,,2023-06-20 17:00:00 UTC,2023-06-20 23:00:00 UTC,False,,,,,2023-06-29 18:17:59.720496 UTC,2023-07-28 06:58:13.641236 UTC,,a39f1768-e4ae-40e9-9e4e-a676ef10edc3,32776,scheduled
78130242,700446,898634752,,,2023-06-21 17:00:00 UTC,2023-06-22 00:30:00 UTC,,2023-06-21 17:00:00 UTC,2023-06-22 00:30:00 UTC,False,,,,,2023-06-29 17:57:19.549751 UTC,2023-07-28 06:58:13.641236 UTC,,6f04c857-9c50-454b-bfa6-f49bcb8c9cfb,32776,scheduled
78602727,783041,898634752,,,2023-06-24 15:00:00 UTC,2023-06-24 20:00:00 UTC,,2023-06-24 15:00:00 UTC,2023-06-24 20:00:00 UTC,false,,,,,2023-07-04 09:10:12.740178 UTC,2023-07-28 06:58:13.641236 UTC,,29721912-eb63-4ad1-9078-a977bd4f2d5d,32776,scheduled
78132000,752216,898634752,,,2023-06-21 15:00:00 UTC,2023-06-21 22:30:00 UTC,,2023-06-21 15:00:00 UTC,2023-06-21 22:30:00 UTC,FALSE,,,,,2023-06-29 18:25:19.247749 UTC,2023-07-28 06:58:13.641236 UTC,,c7df22cc-9f79-4b76-beac-1495d8228807,32776,scheduled
78145979,790816,898634752,,,2023-06-21 14:00:00 UTC,2023-06-22 00:30:00 UTC,,2023-06-21 14:00:00 UTC,2023-06-22 00:30:00 UTC,FALSE,,,,,2023-06-29 22:03:44.196373 UTC,2023-07-28 06:58:13.641236 UTC,,f551bca4-329e-4aef-9839-44c43b6ccf55,32776,scheduled
78140626,750350,898634752,,,2023-06-19 15:00:00 UTC,2023-06-20 01:30:00 UTC,,2023-06-19 15:00:00 UTC,2023-06-20 01:30:00 UTC,False,,,,,2023-06-29 20:15:40.924256 UTC,2023-07-28 06:58:13.641236 UTC,,95a66cdb-e980-41f9-b0e7-26ca128ea69e,32776,scheduled
78131347,752090,898634752,,,2023-06-22 17:00:00 UTC,2023-06-22 23:00:00 UTC,,2023-06-22 17:00:00 UTC,2023-06-22 23:00:00 UTC,FALSE,,,,,2023-06-29 18:18:01.822329 UTC,2023-07-28 06:58:13.641236 UTC,,0b3e2070-c4ce-44dc-b2d3-997c037b0eea,32776,scheduled
77985926,536186,898634752,,,2023-06-23 14:00:00 UTC,2023-06-24 01:30:00 UTC,,2023-06-23 14:00:00 UTC,2023-06-24 01:30:00 UTC,false,,,,,2023-06-28 16:34:20.997069 UTC,2023-07-28 06:58:13.641236 UTC,,74dd354d-faba-422e-ab47-a6fc70932808,32776,scheduled
78130025,532831,898634752,,,2023-06-21 17:00:00 UTC,2023-06-22 00:30:00 UTC,,2023-06-21 17:00:00 UTC,2023-06-22 00:30:00 UTC,FALSE,,,,,2023-06-29 17:54:28.330335 UTC,2023-07-28 06:58:13.641236 UTC,,00dadcf8-0de2-4339-b5a3-04a9f38f5dec,32776,scheduled
78130245,700446,898634752,,,2023-06-22 17:00:00 UTC,2023-06-23 00:30:00 UTC,,2023-06-22 17:00:00 UTC,2023-06-23 00:30:00 UTC,false,,,,,2023-06-29 17:57:21.515341 UTC,2023-07-28 06:58:13.641236 UTC,,5a4ea83e-0d88-4bf9-b403-4d3033567a5e,32776,scheduled
78132125,752216,898634752,,,2023-06-22 16:00:00 UTC,2023-06-22 22:30:00 UTC,,2023-06-22 16:00:00 UTC,2023-06-22 22:30:00 UTC,no,,,,,2023-06-29 18:25:35.769236 UTC,2023-07-28 06:58:13.641236 UTC,,be1785d3-e49d-414b-a4a6-007253fc1001,32776,scheduled
78129117,572537,898634752,,,2023-06-22 18:00:00 UTC,2023-06-22 23:00:00 UTC,,2023-06-22 18:00:00 UTC,2023-06-22 23:00:00 UTC,no,,,,,2023-06-29 17:45:30.381104 UTC,2023-07-28 06:58:13.641236 UTC,,bac45eb2-92a0-40d4-9c84-4eda58643f8c,32776,scheduled
102752372,846918,5767698688,556676,,2024-03-12 16:30:00 UTC,2024-03-12 23:00:00 UTC,,2024-03-12 16:30:00 UTC,2024-03-12 23:00:00 UTC,False,,,2024-03-05 18:11:55.954365 UTC,587781,2024-02-26 17:58:26.165291 UTC,2024-03-05 18:11:55.960121 UTC,,c9e1cbcf-d533-4c55-b7fb-fb7473be366d,63858,scheduled
102752306,839208,5767698688,556675,,2024-03-13 10:00:00 UTC,2024-03-13 14:00:00 UTC,,2024-03-13 11:24:19.872 UTC,2024-03-13 13:52:16.033 UTC,0,,,2024-03-05 18:11:18.181985 UTC,587781,2024-02-26 17:57:09.160046 UTC,2024-03-13 13:52:16.872859 UTC,,834e3d99-87be-4bf2-b865-94822a79a4ef,63858,scheduled
102752713,846902,5767698688,571530,,2024-03-15 18:00:00 UTC,2024-03-15 23:00:00 UTC,,2024-03-15 18:00:00 UTC,2024-03-15 23:00:00 UTC,False,,,,,2024-02-26 18:03:26.152544 UTC,2024-02-26 18:03:26.152544 UTC,,18f515d9-94de-4cf9-8149-1b0c51df5bd7,63858,scheduled
102752763,846886,5767698688,571530,,2024-03-16 18:00:00 UTC,2024-03-16 23:00:00 UTC,,2024-03-16 17:42:33.647 UTC,2024-03-16 23:00:00 UTC,no,,,,,2024-02-26 18:04:20.053995 UTC,2024-03-16 17:42:34.49615 UTC,,0f08563a-a5fa-4ff2-a526-3006267058f8,63858,scheduled
104691917,846886,5767698688,,,2024-03-15 17:55:00 UTC,2024-03-15 23:40:00 UTC,,2024-03-15 17:55:00 UTC,2024-03-15 23:40:00 UTC,0,2024-04-04 15:51:41 UTC,587781,,,2024-03-15 17:55:56.398877 UTC,2024-04-04 15:51:42.29731 UTC,,df6766cf-dfcc-43f3-8a57-28c696144ce7,63858,unscheduled
102752594,846886,5767698688,571530,,2024-03-14 18:00:00 UTC,2024-03-14 23:00:00 UTC,,2024-03-14 18:03:12.959 UTC,2024-03-14 22:21:23.979 UTC,false,,,,,2024-02-26 18:01:05.895415 UTC,2024-03-14 22:21:25.146741 UTC,,9cb1d973-b7d5-4389-a1e7-4c4dc325638a,63858,scheduled
102752595,846902,5767698688,571530,,2024-03-14 18:00:00 UTC,2024-03-14 23:00:00 UTC,,2024-03-14 18:00:00 UTC,2024-03-14 23:00:00 UTC,FALSE,,,,,2024-02-26 18:01:05.907901 UTC,2024-02-26 18:01:05.907901 UTC,,0c5b1af4-1ff4-4f3c-bd83-f0b3954436eb,63858,scheduled
104692206,846902,5767698688,,,2024-03-15 17:58:00 UTC,2024-03-15 21:16:00 UTC,,2024-03-15 17:58:00 UTC,2024-03-15 21:16:00 UTC,no,2024-04-04 15:52:00 UTC,587781,,,2024-03-15 17:58:46.598726 UTC,2024-04-04 15:52:00.324238 UTC,,1aab0c91-ef56-4a40-8132-2f6ba6db30be,63858,unscheduled
102752524,846897,5767698688,556676,,2024-03-13 16:30:00 UTC,2024-03-13 23:00:00 UTC,,2024-03-13 16:26:59.344 UTC,2024-03-13 22:17:36.034 UTC,0,,,,,2024-02-26 17:59:05.822443 UTC,2024-03-13 22:17:37.344926 UTC,,a03d3420-a985-4ec5-a0eb-ca2d5c330110,63858,scheduled
102752715,846886,5767698688,571530,,2024-03-15 18:00:00 UTC,2024-03-15 23:00:00 UTC,,2024-03-15 18:00:00 UTC,2024-03-15 23:00:00 UTC,0,,,,,2024-02-26 18:03:26.159404 UTC,2024-02-26 18:03:26.159404 UTC,,0029458a-3ff1-4834-a242-6d5ed3fb61ed,63858,scheduled
102752321,846888,5767698688,556676,,2024-03-11 16:30:00 UTC,2024-03-11 23:00:00 UTC,,2024-03-11 16:37:30.338 UTC,2024-03-11 22:50:19.257 UTC,FALSE,,,,,2024-02-26 17:57:34.598546 UTC,2024-03-11 22:50:20.064376 UTC,,0d0d6297-9aec-41b8-a8db-cb1aa75e5ace,63858,scheduled
102752307,846902,5767698688,556675,,2024-03-14 10:00:00 UTC,2024-03-14 14:00:00 UTC,,2024-03-14 09:55:50.52 UTC,2024-03-14 15:20:03.983 UTC,false,,,2024-03-05 18:11:41.87897 UTC,587781,2024-02-26 17:57:09.204836 UTC,2024-03-14 15:20:04.957222 UTC,,52622aff-dc71-47b3-8c1f-d49b7886f31b,63858,scheduled
102752373,982028,5767698688,556676,,2024-03-12 16:30:00 UTC,2024-03-12 23:00:00 UTC,,2024-03-12 16:30:00 UTC,2024-03-12 23:00:00 UTC,FALSE,,,,,2024-02-26 17:58:26.168101 UTC,2024-02-26 17:58:26.168101 UTC,,8c91813f-9ca9-4ccc-a1ae-485b38f48aed,63858,scheduled
102752765,988573,5767698688,571530,,2024-03-16 18:00:00 UTC,2024-03-16 23:00:00 UTC,,2024-03-16 17:53:41.294 UTC,2024-03-16 22:42:11.018 UTC,False,,,,,2024-02-26 18:04:20.069359 UTC,2024-03-16 22:42:11.817545 UTC,,6524e0f1-105f-45c5-b4f8-82e7c8bb6cad,63858,scheduled
102752308,846909,5767698688,556675,,2024-03-15 10:00:00 UTC,2024-03-15 14:00:00 UTC,,2024-03-15 10:00:00 UTC,2024-03-15 14:00:00 UTC,FALSE,,,2024-03-05 18:11:49.344981 UTC,587781,2024-02-26 17:57:09.238999 UTC,2024-03-05 18:11:49.352484 UTC,,7b8c6468-3745-4f93-9132-8047d4c3f8aa,63858,scheduled
102752766,940002,5767698688,571530,,2024-03-16 18:00:00 UTC,2024-03-16 23:00:00 UTC,,2024-03-16 18:01:00 UTC,2024-03-17 00:00:00 UTC,0,2024-03-23 22:39:48.486279 UTC,587781,,,2024-02-26 18:04:20.070917 UTC,2024-03-23 22:39:48.494006 UTC,,59a8d23a-17ea-4c5c-be0c-c5b123faadf9,63858,scheduled
102752728,839208,5767698688,556676,,2024-03-16 16:30:00 UTC,2024-03-16 23:00:00 UTC,,2024-03-16 16:00:41.07 UTC,2024-03-16 23:37:14.586 UTC,0,,,,,2024-02-26 18:03:44.976806 UTC,2024-03-16 23:37:15.459434 UTC,,0cc1c99b-5fff-4f3c-aa86-dda0ac2352ab,63858,scheduled
102752557,839208,5767698688,571530,,2024-03-13 18:00:00 UTC,2024-03-13 23:00:00 UTC,,2024-03-13 18:00:00 UTC,2024-03-13 23:00:00 UTC,false,,,,,2024-02-26 17:59:57.365494 UTC,2024-02-26 17:59:57.365494 UTC,,bca78910-43a6-4347-9423-659dabe307a6,63858,scheduled
104680698,846909,5767698688,,,2024-03-15 16:32:00 UTC,2024-03-15 20:48:00 UTC,,2024-03-15 16:32:00 UTC,2024-03-15 20:48:00 UTC,0,2024-04-04 15:51:33 UTC,587781,,,2024-03-15 16:32:12.497002 UTC,2024-04-04 15:51:33.824739 UTC,,e64cc68e-2f74-44ca-aec4-026344b851e5,63858,unscheduled
102752716,982022,5767698688,571530,,2024-03-15 18:00:00 UTC,2024-03-15 23:00:00 UTC,,2024-03-15 18:00:00 UTC,2024-03-15 23:00:00 UTC,no,,,,,2024-02-26 18:03:26.164741 UTC,2024-02-26 18:03:26.164741 UTC,,e0cc765e-8566-4ea2-acda-cc7b8949f5bb,63858,scheduled
102752556,846902,5767698688,556677,,2024-03-13 18:00:00 UTC,2024-03-13 23:00:00 UTC,,2024-03-13 17:59:40 UTC,2024-03-13 20:45:35.934 UTC,no,,,,,2024-02-26 17:59:57.348111 UTC,2024-03-13 20:45:36.671125 UTC,,4e28a74a-accc-4dcc-b828-e4f37bcc9073,63858,scheduled
102752714,846891,5767698688,571530,,2024-03-15 18:00:00 UTC,2024-03-15 23:00:00 UTC,,2024-03-15 18:00:00 UTC,2024-03-15 23:00:00 UTC,0,,,,,2024-02-26 18:03:26.158896 UTC,2024-02-26 18:03:26.158896 UTC,,1ef93898-3270-46f4-83d9-7e6f802849ec,63858,scheduled
102752571,846909,5767698688,556676,,2024-03-14 16:30:00 UTC,2024-03-14 23:00:00 UTC,,2024-03-14 16:35:54.749 UTC,2024-03-14 21:50:05.033 UTC,0,,,,,2024-02-26 18:00:23.213333 UTC,2024-03-14 21:50:05.840334 UTC,,c3ab8c7d-0651-4683-a2b7-b1925d456e29,63858,scheduled
102752348,839208,5767698688,571530,,2024-03-11 18:00:00 UTC,2024-03-11 23:00:00 UTC,,2024-03-11 18:00:00 UTC,2024-03-11 23:00:00 UTC,FALSE,,,,,2024-02-26 17:57:53.407739 UTC,2024-02-26 17:57:53.407739 UTC,,5122d1fd-f388-44ee-b7e2-1aca10221c82,63858,scheduled
104775005,1022762,5767698688,,,2024-03-16 17:59:00 UTC,2024-03-16 21:30:00 UTC,,2024-03-16 17:59:00 UTC,2024-03-16 21:30:00 UTC,FALSE,2024-04-04 15:52:22 UTC,587781,,,2024-03-16 17:59:36.139325 UTC,2024-04-04 15:52:22.868855 UTC,,72c89b51-4ca4-4059-974e-a69265a13ebe,63858,unscheduled
104608227,846909,5767698688,,,2024-03-15 10:00:00 UTC,2024-03-15 13:41:00 UTC,,2024-03-15 10:00:00 UTC,2024-03-15 13:41:00 UTC,FALSE,2024-04-04 15:51:15 UTC,587781,,,2024-03-15 10:00:28.34407 UTC,2024-04-04 15:51:15.474783 UTC,,546693f6-5055-43fb-a98e-f912f70a9e0e,63858,unscheduled
104691942,982022,5767698688,,,2024-03-15 17:56:00 UTC,2024-03-15 23:42:00 UTC,,2024-03-15 17:56:00 UTC,2024-03-15 23:42:00 UTC,False,2024-04-04 15:51:50 UTC,587781,,,2024-03-15 17:56:20.483292 UTC,2024-04-04 15:51:50.451117 UTC,,099aa376-755c-47b2-b924-fa31100755fc,63858,unscheduled
102752618,846909,5767698688,556676,,2024-03-15 16:30:00 UTC,2024-03-15 23:00:00 UTC,,2024-03-15 16:30:00 UTC,2024-03-15 23:00:00 UTC,0,,,,,2024-02-26 18:01:52.392071 UTC,2024-02-26 18:01:52.392071 UTC,,a421c751-0f27-4991-a32d-a349320c9ab4,63858,scheduled
102752764,846909,5767698688,571530,,2024-03-16 18:00:00 UTC,2024-03-16 23:00:00 UTC,,2024-03-16 17:55:23.747 UTC,2024-03-16 23:59:52.874 UTC,false,,,,,2024-02-26 18:04:20.062139 UTC,2024-03-16 23:59:53.684797 UTC,,06811027-a734-4b3a-8ec8-deb6f8067064,63858,scheduled
100043274,951233,5157043456,344511,,2024-02-05 16:00:00 UTC,2024-02-05 23:00:00 UTC,,2024-02-05 16:00:00 UTC,2024-02-05 22:45:00 UTC,no,,,,,2024-01-31 15:11:46.317393 UTC,2024-02-05 22:42:53.158019 UTC,,f6aeac6b-24b0-46fb-b4da-a5c9f6417fe5,32776,scheduled
100043285,951233,5157043456,344511,,2024-02-06 16:00:00 UTC,2024-02-06 23:00:00 UTC,,2024-02-06 16:00:00 UTC,2024-02-06 19:35:00 UTC,false,,,,,2024-01-31 15:11:57.482458 UTC,2024-02-06 19:34:37.362397 UTC,,32be1dbd-72e2-4c1c-a08b-6e7bf77e814d,32776,scheduled
100043007,864800,5157043456,566601,,2024-02-08 10:00:00 UTC,2024-02-08 14:00:00 UTC,,2024-02-08 10:00:00 UTC,2024-02-08 14:25:00 UTC,False,,,,,2024-01-31 15:09:27.501884 UTC,2024-02-08 22:00:58.428551 UTC,,cacf94a3-9f2e-4951-89b1-0e2419dd2620,32776,scheduled
100043513,951233,5157043456,344511,,2024-02-08 17:00:00 UTC,2024-02-08 22:00:00 UTC,,2024-02-08 17:00:00 UTC,2024-02-08 23:35:00 UTC,no,,,,,2024-01-31 15:13:14.681759 UTC,2024-02-08 23:34:39.467538 UTC,,e0bd9871-ee9d-4c13-9b96-bcb36b9e1800,32776,scheduled
100042780,864794,5157043456,344510,,2024-02-10 11:00:00 UTC,2024-02-10 15:00:00 UTC,,2024-02-10 11:00:00 UTC,2024-02-10 14:00:00 UTC,FALSE,,,2024-02-10 00:49:02.691726 UTC,269379,2024-01-31 15:07:31.852869 UTC,2024-02-10 14:00:42.487826 UTC,,466b4cc7-60c0-4ccf-bf57-45f92ca0e77a,32776,scheduled
100042506,864794,5157043456,344511,,2024-02-05 18:00:00 UTC,2024-02-05 23:00:00 UTC,,2024-02-05 18:00:00 UTC,2024-02-05 22:00:00 UTC,False,,,,,2024-01-31 15:05:55.501594 UTC,2024-02-05 22:00:25.289526 UTC,,52f5877f-a504-467a-8ab1-8575593c1c42,32776,scheduled
100042531,864794,5157043456,344511,,2024-02-06 17:00:00 UTC,2024-02-06 22:00:00 UTC,,2024-02-06 17:00:00 UTC,2024-02-06 22:35:00 UTC,False,,,,,2024-01-31 15:06:13.463548 UTC,2024-02-06 22:36:01.683027 UTC,,f4f62d60-8160-4ed7-872b-42c166149399,32776,scheduled
100042990,864800,5157043456,566601,,2024-02-05 10:00:00 UTC,2024-02-05 14:00:00 UTC,,2024-02-05 13:10:00 UTC,2024-02-05 14:00:00 UTC,0,,,,,2024-01-31 15:09:15.011764 UTC,2024-02-05 14:00:17.192835 UTC,,f4c9e530-4ba8-4a88-b9df-213b9453fa2c,32776,scheduled
100042806,864794,5157043456,344510,,2024-02-11 11:00:00 UTC,2024-02-11 16:00:00 UTC,,2024-02-11 11:05:00 UTC,2024-02-11 16:00:00 UTC,False,,,,,2024-01-31 15:07:54.108988 UTC,2024-02-11 16:02:03.417559 UTC,,ac5f3b00-6941-4079-87ee-7213414734bc,32776,scheduled
100042623,864794,5157043456,344510,,2024-02-09 10:00:00 UTC,2024-02-09 14:00:00 UTC,,2024-02-09 10:10:00 UTC,2024-02-09 13:00:00 UTC,0,,,,,2024-01-31 15:06:42.570872 UTC,2024-02-09 13:00:33.679468 UTC,,e87c922e-afc4-4dc1-bd8e-d4447a0704c0,32776,scheduled
100042691,864794,5157043456,344511,,2024-02-09 18:00:00 UTC,2024-02-09 23:00:00 UTC,,2024-02-09 18:00:00 UTC,2024-02-09 23:35:00 UTC,False,,,,,2024-01-31 15:07:10.569431 UTC,2024-02-09 23:33:30.383361 UTC,,53488a4e-9fd4-4667-8648-55948a76b190,32776,scheduled
103442586,918773,5502556160,601310,,2024-03-28 10:30:00 UTC,2024-03-28 19:00:00 UTC,,2024-03-28 10:30:00 UTC,2024-03-28 19:00:00 UTC,0,2024-04-05 14:45:59.633113 UTC,635384,,,2024-03-04 13:54:27.634971 UTC,2024-03-04 13:54:27.634971 UTC,,e5a663dc-9774-4901-9366-a3e3c15aaa4e,55877,scheduled
103442584,918770,5502556160,601309,,2024-03-29 09:00:00 UTC,2024-03-29 17:30:00 UTC,,2024-03-29 09:00:00 UTC,2024-03-29 17:30:00 UTC,False,2024-04-05 14:45:59.633113 UTC,635384,,,2024-03-04 13:54:27.634971 UTC,2024-03-04 13:54:27.634971 UTC,,e45d1208-f99f-426f-bc1d-87e82f31cf74,55877,scheduled
103442582,995298,5502556160,601310,,2024-03-25 10:00:00 UTC,2024-03-25 19:00:00 UTC,,2024-03-25 10:00:00 UTC,2024-03-25 19:00:00 UTC,False,2024-04-05 14:45:59.633113 UTC,635384,,,2024-03-04 13:54:27.634971 UTC,2024-03-04 13:54:27.634971 UTC,,920c4bcd-431f-4eda-9dfd-151f0bcea1d7,55877,scheduled
103442589,918770,5502556160,601309,,2024-03-28 09:00:00 UTC,2024-03-28 17:30:00 UTC,,2024-03-28 09:00:00 UTC,2024-03-28 17:30:00 UTC,false,2024-04-05 14:45:59.633113 UTC,635384,,,2024-03-04 13:54:27.634971 UTC,2024-03-04 13:54:27.634971 UTC,,7fe931af-08f8-4110-8483-5d01f07335ca,55877,scheduled
103442591,918770,5502556160,601310,,2024-03-27 10:30:00 UTC,2024-03-27 19:00:00 UTC,,2024-03-27 10:30:00 UTC,2024-03-27 19:00:00 UTC,False,2024-04-05 14:45:59.633113 UTC,635384,,,2024-03-04 13:54:27.634971 UTC,2024-03-04 13:54:27.634971 UTC,,606dfa30-892f-4b52-b8ed-b69cb7bfba11,55877,scheduled
103442580,918773,5502556160,601309,,2024-03-30 09:00:00 UTC,2024-03-30 17:30:00 UTC,,2024-03-30 09:00:00 UTC,2024-03-30 17:30:00 UTC,False,2024-04-05 14:45:59.633113 UTC,635384,,,2024-03-04 13:54:27.634971 UTC,2024-03-04 13:54:27.634971 UTC,,6d87dbbb-f50d-4926-9766-150904827cc4,55877,scheduled
103442583,918773,5502556160,601310,,2024-03-29 10:00:00 UTC,2024-03-29 19:00:00 UTC,,2024-03-29 10:00:00 UTC,2024-03-29 19:00:00 UTC,False,2024-04-05 14:45:59.633113 UTC,635384,,,2024-03-04 13:54:27.634971 UTC,2024-03-04 13:54:27.634971 UTC,,7f082a0b-6f05-4e6f-a93c-494fe6abf5c6,55877,scheduled
103442592,918770,5502556160,601303,,2024-03-25 09:00:00 UTC,2024-03-25 19:00:00 UTC,,2024-03-25 09:00:00 UTC,2024-03-25 19:00:00 UTC,0,2024-04-05 14:45:59.633113 UTC,635384,,,2024-03-04 13:54:27.634971 UTC,2024-03-04 13:54:27.634971 UTC,,e927a028-832e-4cf3-b679-b658b7a9488b,55877,scheduled
103442594,995298,5502556160,601310,,2024-03-29 10:30:00 UTC,2024-03-29 19:00:00 UTC,,2024-03-29 10:30:00 UTC,2024-03-29 19:00:00 UTC,false,2024-04-05 14:45:59.633113 UTC,635384,,,2024-03-04 13:54:27.634971 UTC,2024-03-04 13:54:27.634971 UTC,,56a40fdb-9775-4483-afd6-e49f4f399749,55877,scheduled
103442588,995298,5502556160,601310,,2024-03-27 10:00:00 UTC,2024-03-27 19:00:00 UTC,,2024-03-27 10:00:00 UTC,2024-03-27 19:00:00 UTC,false,2024-04-05 14:45:59.633113 UTC,635384,,,2024-03-04 13:54:27.634971 UTC,2024-03-04 13:54:27.634971 UTC,,e0911d99-e4db-4c8e-b58f-68aec95c2f19,55877,scheduled
