id,user_contract_id,timeoff_id,original_shift_id,rest_type,starts_at,ends_at,created_at,updated_at,partner_id,custom_value,account_id
20231323,213219,,74787893,late,2023-06-07 13:00:00 UTC,2023-06-07 13:05:00 UTC,2023-06-08 20:23:53.349632 UTC,2023-08-01 00:00:06.559106 UTC,0057d128-6c80-41a7-a563-22c92e02da9a,[],11365
20301587,213219,,,weekly_rest,2023-06-14 22:00:00 UTC,2023-06-15 22:00:00 UTC,2023-06-12 07:53:01.993551 UTC,2023-08-01 00:00:06.559106 UTC,058b369e-80bb-4426-9b1c-21a4fed8322f,[],11365
20230432,213219,,73528761,late,2023-06-04 13:00:00 UTC,2023-06-04 13:13:00 UTC,2023-06-08 19:50:20.726264 UTC,2023-08-01 00:00:06.559106 UTC,8f87d9c7-6f3a-4035-9cec-86c90338a9c2,[],11365
20301796,213219,,,weekly_rest,2023-06-19 22:00:00 UTC,2023-06-20 22:00:00 UTC,2023-06-12 07:58:41.974286 UTC,2023-08-01 00:00:06.559106 UTC,f252b5e8-9517-476f-a8ef-e93c9faa3771,[],11365
20230430,213219,,73528779,late,2023-06-03 14:30:00 UTC,2023-06-03 14:40:00 UTC,2023-06-08 19:50:10.591101 UTC,2023-08-01 00:00:06.559106 UTC,c7322bfe-e641-4e17-b055-ca9bf111f2e2,[],11365
20723454,213219,,76062987,late,2023-06-17 07:00:00 UTC,2023-06-17 07:05:00 UTC,2023-06-26 13:00:43.302799 UTC,2023-08-01 00:00:06.559106 UTC,21afe1f5-286c-4680-9895-98e58016454c,[],11365
20301794,213219,,,weekly_rest,2023-06-18 22:00:00 UTC,2023-06-19 22:00:00 UTC,2023-06-12 07:58:39.92598 UTC,2023-08-01 00:00:06.559106 UTC,2ec327e4-336f-4a15-a33a-f929ce0e6f2d,[],11365
20231317,213219,,74787842,late,2023-06-06 08:00:00 UTC,2023-06-06 08:04:00 UTC,2023-06-08 20:23:39.225631 UTC,2023-08-01 00:00:06.559106 UTC,def32e86-5029-4596-9438-71f6ea5805da,[],11365
20231312,213219,,74787820,late,2023-06-05 08:00:00 UTC,2023-06-05 08:43:00 UTC,2023-06-08 20:23:26.780148 UTC,2023-08-01 00:00:06.559106 UTC,28bd0d36-010a-4e84-9eed-3ea9b8653a03,[],11365
20300441,213219,,,weekly_rest,2023-06-10 22:00:00 UTC,2023-06-11 22:00:00 UTC,2023-06-12 07:26:53.500003 UTC,2023-08-01 00:00:06.559106 UTC,68783525-55b3-4507-8287-ab648f40ed6b,[],11365
20863189,213219,,76097576,late,2023-06-21 14:30:00 UTC,2023-06-21 14:37:00 UTC,2023-06-29 19:35:40.554164 UTC,2023-08-01 00:00:06.559106 UTC,e04d7463-9f76-432e-90d9-0d8a369d54dd,[],11365
20245600,213219,,74787954,late,2023-06-08 14:00:00 UTC,2023-06-08 14:11:00 UTC,2023-06-09 12:28:43.389004 UTC,2023-08-01 00:00:06.559106 UTC,1774574b-fcfc-4bea-aa9b-5c7efa8aa540,[],11365
20899190,213219,,76846693,late,2023-06-30 14:00:00 UTC,2023-06-30 14:10:00 UTC,2023-07-01 07:00:36.190044 UTC,2023-08-01 00:00:06.559106 UTC,f80b72a2-782e-4f31-a710-978986b92ba3,[],11365
19628585,213221,,,weekly_rest,2023-06-02 22:00:00 UTC,2023-06-04 22:00:00 UTC,2023-05-18 08:24:00.735685 UTC,2023-08-01 00:00:06.559106 UTC,cfbeedbb-298e-4893-a2dc-5fccd6fa9a02,[],11365
19495932,213221,,,weekly_rest,2023-05-28 22:00:00 UTC,2023-06-02 22:00:00 UTC,2023-05-13 09:41:12.634263 UTC,2023-08-01 00:00:06.559106 UTC,7a53d70f-afea-4475-bfbc-56b396ceace3,[],11365
20165363,213222,,,weekly_rest,2023-06-20 22:00:00 UTC,2023-06-21 22:00:00 UTC,2023-06-06 14:59:39.967273 UTC,2023-08-01 00:00:06.559106 UTC,68c8ff66-c436-4b26-ac44-f6c640691165,[],11365
20862692,213222,,75538419,late,2023-06-25 14:30:00 UTC,2023-06-25 14:35:00 UTC,2023-06-29 19:25:11.546142 UTC,2023-08-01 00:00:06.559106 UTC,62e44ac4-63b0-4663-afa6-73d38be4b889,[],11365
20862434,213222,,74898471,late,2023-06-12 16:00:00 UTC,2023-06-12 16:04:00 UTC,2023-06-29 19:13:33.831302 UTC,2023-08-01 00:00:06.559106 UTC,a80deba1-53d9-4157-a319-bf5ecbcfe6b3,[],11365
20862464,213222,,74898516,late,2023-06-17 13:00:00 UTC,2023-06-17 13:10:00 UTC,2023-06-29 19:15:25.596151 UTC,2023-08-01 00:00:06.559106 UTC,9a611ade-bcb3-4576-b549-b1d999187580,[],11365
20300609,213222,,74209778,late,2023-06-09 09:00:00 UTC,2023-06-09 09:02:00 UTC,2023-06-12 07:31:50.958778 UTC,2023-08-01 00:00:06.559106 UTC,9a3c0442-6f88-4227-89ab-7f169672cc8c,[],11365
20300619,213222,,74209973,late,2023-06-11 14:00:00 UTC,2023-06-11 14:02:00 UTC,2023-06-12 07:32:02.545497 UTC,2023-08-01 00:00:06.559106 UTC,63e1f1c1-8d6e-4a42-a97c-4ee14345bab7,[],11365
19998700,213222,,,weekly_rest,2023-06-13 22:00:00 UTC,2023-06-14 22:00:00 UTC,2023-05-31 14:09:02.383338 UTC,2023-08-01 00:00:06.559106 UTC,b63db8e0-5c2c-47ff-bff6-2806fed2ece7,[],11365
20862677,213222,,75538241,late,2023-06-23 09:00:00 UTC,2023-06-23 09:09:00 UTC,2023-06-29 19:24:34.077186 UTC,2023-08-01 00:00:06.559106 UTC,87113c38-4f28-4ed3-a51f-b16f52486394,[],11365
20862469,213222,,74898633,late,2023-06-18 14:30:00 UTC,2023-06-18 14:42:00 UTC,2023-06-29 19:16:24.696216 UTC,2023-08-01 00:00:06.559106 UTC,4416a87c-d832-4965-8b1d-2a7b6c60a5aa,[],11365
19627670,213222,,,weekly_rest,2023-05-31 22:00:00 UTC,2023-06-01 22:00:00 UTC,2023-05-18 08:06:11.323456 UTC,2023-08-01 00:00:06.559106 UTC,fd892790-f2b5-496b-a8ac-d89e8bcf4da4,[],11365
20230424,213222,,73528469,late,2023-06-04 14:00:00 UTC,2023-06-04 14:18:00 UTC,2023-06-08 19:48:35.869957 UTC,2023-08-01 00:00:06.559106 UTC,be8bf977-54cf-4b69-9b87-72d14c7ac6a5,[],11365
20231338,213222,,74209802,late,2023-06-06 15:00:00 UTC,2023-06-06 15:13:00 UTC,2023-06-08 20:25:39.280444 UTC,2023-08-01 00:00:06.559106 UTC,cc0e6975-c23d-4430-b56b-426c691b0917,[],11365
19813024,213222,,,weekly_rest,2023-06-06 22:00:00 UTC,2023-06-07 22:00:00 UTC,2023-05-24 14:53:51.408088 UTC,2023-08-01 00:00:06.559106 UTC,071ba515-269d-44ff-9c51-c2e205f1c239,[],11365
19998701,213222,,,weekly_rest,2023-06-14 22:00:00 UTC,2023-06-15 22:00:00 UTC,2023-05-31 14:09:02.383338 UTC,2023-08-01 00:00:06.559106 UTC,bbc59283-b7f9-4715-ac1b-41a66454e90f,[],11365
20165364,213222,,,weekly_rest,2023-06-21 22:00:00 UTC,2023-06-22 22:00:00 UTC,2023-06-06 14:59:39.967273 UTC,2023-08-01 00:00:06.559106 UTC,59ed3bdd-c5d4-4843-bd94-13fe82c05753,[],11365
19813025,213222,,,weekly_rest,2023-06-07 22:00:00 UTC,2023-06-08 22:00:00 UTC,2023-05-24 14:53:51.408088 UTC,2023-08-01 00:00:06.559106 UTC,058f4542-d309-4ae7-a446-62c5152a9aee,[],11365
20383274,213222,,,weekly_rest,2023-06-28 22:00:00 UTC,2023-06-29 22:00:00 UTC,2023-06-14 15:21:14.430185 UTC,2023-08-01 00:00:06.559106 UTC,386330cf-ce79-4024-956e-d51786b5987b,[],11365
20230423,213222,,73528324,late,2023-06-03 06:00:00 UTC,2023-06-03 06:07:00 UTC,2023-06-08 19:48:24.589306 UTC,2023-08-01 00:00:06.559106 UTC,ad9c8045-f52b-45da-8270-8da7c620d07e,[],11365
20300617,213222,,74209848,late,2023-06-10 06:00:00 UTC,2023-06-10 06:07:00 UTC,2023-06-12 07:31:57.412882 UTC,2023-08-01 00:00:06.559106 UTC,ba45ba98-42b0-45fb-a04b-fcbb8d97fb8f,[],11365
20383273,213222,,,weekly_rest,2023-06-27 22:00:00 UTC,2023-06-28 22:00:00 UTC,2023-06-14 15:21:14.430185 UTC,2023-08-01 00:00:06.559106 UTC,39954301-be6b-44f0-a7af-02a7f174727e,[],11365
20230420,213222,,73530954,late,2023-06-02 09:00:00 UTC,2023-06-02 09:03:00 UTC,2023-06-08 19:48:17.795351 UTC,2023-08-01 00:00:06.559106 UTC,cd82abc8-d789-4c4f-b7e8-6d146ab11f02,[],11365
20862463,213222,,74898451,late,2023-06-16 09:00:00 UTC,2023-06-16 09:04:00 UTC,2023-06-29 19:15:10.245494 UTC,2023-08-01 00:00:06.559106 UTC,d3b2f450-cb18-4a9c-97cb-4e429695bbe9,[],11365
20862681,213222,,75538307,late,2023-06-24 06:00:00 UTC,2023-06-24 06:06:00 UTC,2023-06-29 19:24:43.939198 UTC,2023-08-01 00:00:06.559106 UTC,57ec00e0-85e2-45fc-898d-9a828ff6f4b5,[],11365
19813027,213223,,,weekly_rest,2023-06-09 22:00:00 UTC,2023-06-11 22:00:00 UTC,2023-05-24 14:53:51.408088 UTC,2023-08-01 00:00:06.559106 UTC,e4cdceb6-9b7e-4640-b930-bd914ec1920c,[],11365
18316471,213223,,,weekly_rest,2023-06-02 22:00:00 UTC,2023-06-04 22:00:00 UTC,2023-03-30 09:51:12.195063 UTC,2023-08-01 00:00:06.559106 UTC,639eeeb1-0488-4220-930c-5f64deebfd98,[],11365
20165366,213223,,,weekly_rest,2023-06-23 22:00:00 UTC,2023-06-25 22:00:00 UTC,2023-06-06 14:59:39.967273 UTC,2023-08-01 00:00:06.559106 UTC,8d31f814-8b90-417e-8e3f-3b96ebbf7060,[],11365
19998703,213223,,,weekly_rest,2023-06-16 22:00:00 UTC,2023-06-18 22:00:00 UTC,2023-05-31 14:09:02.383338 UTC,2023-08-01 00:00:06.559106 UTC,f08a772c-4a2c-43c0-9464-d2c2d820ab2f,[],11365
20165367,213224,,,weekly_rest,2023-06-21 22:00:00 UTC,2023-06-22 22:00:00 UTC,2023-06-06 14:59:39.967273 UTC,2023-08-01 00:00:06.559106 UTC,3f0de106-f29c-4932-b0ab-506a17d3666a,[],11365
19998707,213224,,,weekly_rest,2023-06-17 22:00:00 UTC,2023-06-18 22:00:00 UTC,2023-05-31 14:09:02.383338 UTC,2023-08-01 00:00:06.559106 UTC,a7d7fe3d-9c24-4733-a891-9374841488da,[],11365
20578866,213224,,,weekly_rest,2023-06-28 22:00:00 UTC,2023-06-29 22:00:00 UTC,2023-06-21 14:26:09.091239 UTC,2023-08-01 00:00:06.559106 UTC,93a29b67-7bc9-48e3-8ab4-96a5d0cdef89,[],11365
20231299,213224,,74209821,late,2023-06-07 08:00:00 UTC,2023-06-07 08:32:00 UTC,2023-06-08 20:21:39.171344 UTC,2023-08-01 00:00:06.559106 UTC,8ce0a740-c760-4025-a25b-b3781b695ce4,[],11365
20165368,213224,,,weekly_rest,2023-06-22 22:00:00 UTC,2023-06-23 22:00:00 UTC,2023-06-06 14:59:39.967273 UTC,2023-08-01 00:00:06.559106 UTC,e063ffa6-35b7-466e-9009-9a2b8b058652,[],11365
20165369,213224,,,weekly_rest,2023-06-23 22:00:00 UTC,2023-06-24 22:00:00 UTC,2023-06-06 14:59:39.967273 UTC,2023-08-01 00:00:06.559106 UTC,c1089a9b-4c7f-4014-8add-df2a27d7facd,[],11365
19998706,213224,,,weekly_rest,2023-06-16 22:00:00 UTC,2023-06-17 22:00:00 UTC,2023-05-31 14:09:02.383338 UTC,2023-08-01 00:00:06.559106 UTC,99089c81-4ef1-46b4-9b44-04dffa971876,[],11365
19627673,213224,,,weekly_rest,2023-06-02 22:00:00 UTC,2023-06-03 22:00:00 UTC,2023-05-18 08:06:11.323456 UTC,2023-08-01 00:00:06.559106 UTC,e4a91f5b-3762-49c3-aabf-38fc61f36940,[],11365
20165370,213224,,,weekly_rest,2023-06-24 22:00:00 UTC,2023-06-25 22:00:00 UTC,2023-06-06 14:59:39.967273 UTC,2023-08-01 00:00:06.559106 UTC,4e2d598c-b62f-4b11-a381-13b0a67405fd,[],11365
19627671,213224,,,weekly_rest,2023-05-31 22:00:00 UTC,2023-06-01 22:00:00 UTC,2023-05-18 08:06:11.323456 UTC,2023-08-01 00:00:06.559106 UTC,badf6d93-0725-4454-88d8-6f7a8fb243d4,[],11365
19998704,213224,,,weekly_rest,2023-06-14 22:00:00 UTC,2023-06-15 22:00:00 UTC,2023-05-31 14:09:02.383338 UTC,2023-08-01 00:00:06.559106 UTC,b59e9511-5b5a-40f2-8fdf-8d32dba88a24,[],11365
19627672,213224,,,weekly_rest,2023-06-01 22:00:00 UTC,2023-06-02 22:00:00 UTC,2023-05-18 08:06:11.323456 UTC,2023-08-01 00:00:06.559106 UTC,5bd86ff0-d68e-4704-99b9-ae8e7d931a63,[],11365
19813031,213224,,,weekly_rest,2023-06-10 22:00:00 UTC,2023-06-11 22:00:00 UTC,2023-05-24 14:53:51.408088 UTC,2023-08-01 00:00:06.559106 UTC,a7facca9-46df-446b-9e3d-7562ef8bcf48,[],11365
19627674,213224,,,weekly_rest,2023-06-03 22:00:00 UTC,2023-06-04 22:00:00 UTC,2023-05-18 08:06:11.323456 UTC,2023-08-01 00:00:06.559106 UTC,efd80219-dcc5-404b-861b-cc1ea0f147d7,[],11365
19998705,213224,,,weekly_rest,2023-06-15 22:00:00 UTC,2023-06-16 22:00:00 UTC,2023-05-31 14:09:02.383338 UTC,2023-08-01 00:00:06.559106 UTC,d1d8bc86-2e3a-4a59-934d-7073a1a4c55e,[],11365
19813030,213224,,,weekly_rest,2023-06-09 22:00:00 UTC,2023-06-10 22:00:00 UTC,2023-05-24 14:53:51.408088 UTC,2023-08-01 00:00:06.559106 UTC,50d2cdcc-2d8f-4f6b-b356-f21febde1417,[],11365
19813028,213224,,,weekly_rest,2023-06-07 22:00:00 UTC,2023-06-08 22:00:00 UTC,2023-05-24 14:53:51.408088 UTC,2023-08-01 00:00:06.559106 UTC,2fcfc678-a835-4974-8e98-82474c2648c0,[],11365
19813029,213224,,,weekly_rest,2023-06-08 22:00:00 UTC,2023-06-09 22:00:00 UTC,2023-05-24 14:53:51.408088 UTC,2023-08-01 00:00:06.559106 UTC,c0e950e0-17a3-4b22-a7fb-50666147dfb6,[],11365
20578864,213224,,,weekly_rest,2023-06-29 22:00:00 UTC,2023-06-30 22:00:00 UTC,2023-06-21 14:26:07.976823 UTC,2023-08-01 00:00:06.559106 UTC,d280d03d-c844-49ad-b543-f3d9e2fc1ace,[],11365
20383654,213226,,,weekly_rest,2023-06-26 22:00:00 UTC,2023-06-27 22:00:00 UTC,2023-06-14 15:29:36.431098 UTC,2023-08-01 00:00:06.559106 UTC,f5f0c387-96e2-4c3f-98f0-764c8134d6fc,[],11365
20383652,213226,,,weekly_rest,2023-06-25 22:00:00 UTC,2023-06-26 22:00:00 UTC,2023-06-14 15:29:33.88246 UTC,2023-08-01 00:00:06.559106 UTC,c230ddd2-2c6a-4db7-a112-4f9db7777990,[],11365
20891989,213226,,77105638,late,2023-06-29 15:00:00 UTC,2023-06-29 15:31:00 UTC,2023-06-30 17:16:16.010456 UTC,2023-08-01 00:00:06.559106 UTC,c4b573e9-2f16-401b-8ac7-7a0cc896ea9c,[],11365
20502541,213226,,,weekly_rest,2023-06-19 22:00:00 UTC,2023-06-20 22:00:00 UTC,2023-06-19 10:30:55.253829 UTC,2023-08-01 00:00:06.559106 UTC,e999b0ee-bdd2-4a78-8607-01b664225e12,[],11365
20502539,213226,,,weekly_rest,2023-06-18 22:00:00 UTC,2023-06-19 22:00:00 UTC,2023-06-19 10:30:52.2567 UTC,2023-08-01 00:00:06.559106 UTC,6931de1f-e838-42d4-a5ce-8b48f61a17dc,[],11365
17786047,213226,,,paid_leave,2023-06-04 22:00:00 UTC,2023-06-18 22:00:00 UTC,2023-03-11 17:50:04.612825 UTC,2023-08-01 00:00:06.559106 UTC,394dfc1e-e42b-49da-92c9-eaf283a9afe0,[],11365
20722118,213227,,75538336,unjustified,2023-06-20 06:00:00 UTC,2023-06-20 12:00:00 UTC,2023-06-26 12:41:04.413089 UTC,2023-08-01 00:00:06.559106 UTC,d24b8163-b865-4c46-828b-440f8ec0dd50,[],11365
19998708,213227,,,weekly_rest,2023-06-11 22:00:00 UTC,2023-06-12 22:00:00 UTC,2023-05-31 14:09:02.383338 UTC,2023-08-01 00:00:06.559106 UTC,5aaee1f3-e49f-42aa-8ac0-f7a2a1730f4c,[],11365
20121137,213227,,73528318,unjustified,2023-06-01 06:00:00 UTC,2023-06-01 12:00:00 UTC,2023-06-05 10:26:26.569368 UTC,2023-08-01 00:00:06.559106 UTC,4b28543c-a46e-4e6a-a22d-c990fbcaf024,[],11365
20722131,213227,,75538351,unjustified,2023-06-23 06:00:00 UTC,2023-06-23 12:00:00 UTC,2023-06-26 12:41:20.559064 UTC,2023-08-01 00:00:06.559106 UTC,cabc12d2-740d-4fb1-a4b1-e12795e9dae7,[],11365
20722123,213227,,75538271,unjustified,2023-06-21 06:00:00 UTC,2023-06-21 12:00:00 UTC,2023-06-26 12:41:10.040341 UTC,2023-08-01 00:00:06.559106 UTC,8a35fe6f-d943-4b13-9ece-e71c7d3d365e,[],11365
20862101,213227,,74898546,unjustified,2023-06-13 06:00:00 UTC,2023-06-13 12:00:00 UTC,2023-06-29 18:46:02.162601 UTC,2023-08-01 00:00:06.559106 UTC,10581cfd-3058-4209-958e-2be3d804486c,[],11365
20245770,213227,,74209896,unjustified,2023-06-09 06:00:00 UTC,2023-06-09 12:00:00 UTC,2023-06-09 12:33:37.643766 UTC,2023-08-01 00:00:06.559106 UTC,d0990655-f947-46ed-993d-cbb0b37ef8e3,[],11365
19998709,213227,,,weekly_rest,2023-06-16 22:00:00 UTC,2023-06-17 22:00:00 UTC,2023-05-31 14:09:02.383338 UTC,2023-08-01 00:00:06.559106 UTC,8230950f-8c82-4681-89fc-017be19cc93f,[],11365
19627678,213227,,,weekly_rest,2023-06-02 22:00:00 UTC,2023-06-03 22:00:00 UTC,2023-05-18 08:06:11.323456 UTC,2023-08-01 00:00:06.559106 UTC,8edcb4f5-56c2-43be-a534-7f6f7b5982a3,[],11365
19813035,213227,,,weekly_rest,2023-06-09 22:00:00 UTC,2023-06-10 22:00:00 UTC,2023-05-24 14:53:51.408088 UTC,2023-08-01 00:00:06.559106 UTC,b4b5121a-244f-4078-8bd1-f0cba909b7d0,[],11365
20383280,213227,,,weekly_rest,2023-06-25 22:00:00 UTC,2023-06-26 22:00:00 UTC,2023-06-14 15:21:14.430185 UTC,2023-08-01 00:00:06.559106 UTC,293fd70d-3f4f-41e2-ac0f-9781bdbdd538,[],11365
19627679,213227,,,weekly_rest,2023-06-03 22:00:00 UTC,2023-06-04 22:00:00 UTC,2023-05-18 08:06:11.323456 UTC,2023-08-01 00:00:06.559106 UTC,0d8f4a90-36f2-440b-8c30-ced1927325ed,[],11365
20862110,213227,,74898480,unjustified,2023-06-14 06:00:00 UTC,2023-06-14 12:00:00 UTC,2023-06-29 18:46:44.913234 UTC,2023-08-01 00:00:06.559106 UTC,db078421-48a4-498e-b20d-cba55a8e545c,[],11365
20830597,213227,,76385384,unjustified,2023-06-27 06:00:00 UTC,2023-06-27 12:00:00 UTC,2023-06-28 20:53:13.619455 UTC,2023-08-01 00:00:06.559106 UTC,b7fe0159-13c1-4d55-a035-e68b5df98132,[],11365
20722134,213227,,75538302,unjustified,2023-06-22 06:00:00 UTC,2023-06-22 12:00:00 UTC,2023-06-26 12:41:26.568094 UTC,2023-08-01 00:00:06.559106 UTC,14cf2249-09f2-4d64-8953-52ceb5bf5b1a,[],11365
20861782,213227,,76385355,unjustified,2023-06-29 06:00:00 UTC,2023-06-29 12:00:00 UTC,2023-06-29 18:26:58.201082 UTC,2023-08-01 00:00:06.559106 UTC,8906a8fc-d63b-4f86-97a5-f1c50b432a26,[],11365
20165372,213227,,,weekly_rest,2023-06-23 22:00:00 UTC,2023-06-24 22:00:00 UTC,2023-06-06 14:59:39.967273 UTC,2023-08-01 00:00:06.559106 UTC,d490a1d4-41dd-4a30-a86c-e90eb9e78f4d,[],11365
20165371,213227,,,weekly_rest,2023-06-18 22:00:00 UTC,2023-06-19 22:00:00 UTC,2023-06-06 14:59:39.967273 UTC,2023-08-01 00:00:06.559106 UTC,fa14ae59-0675-4faf-9609-bb462dca14ca,[],11365
20891763,213227,,76385399,unjustified,2023-06-30 06:00:00 UTC,2023-06-30 12:00:00 UTC,2023-06-30 17:10:12.693302 UTC,2023-08-01 00:00:06.559106 UTC,8c46e45e-1572-4d3e-95c1-f46fe4206af4,[],11365
19813036,213227,,,weekly_rest,2023-06-10 22:00:00 UTC,2023-06-11 22:00:00 UTC,2023-05-24 14:53:51.408088 UTC,2023-08-01 00:00:06.559106 UTC,a373ac37-78ac-4bcc-8f1c-b371425f6c99,[],11365
19813034,213227,,,weekly_rest,2023-06-04 22:00:00 UTC,2023-06-05 22:00:00 UTC,2023-05-24 14:53:51.408088 UTC,2023-08-01 00:00:06.559106 UTC,a58a372e-d029-4508-8ad1-6c7634486e91,[],11365
20165373,213227,,,weekly_rest,2023-06-24 22:00:00 UTC,2023-06-25 22:00:00 UTC,2023-06-06 14:59:39.967273 UTC,2023-08-01 00:00:06.559106 UTC,15b71ea9-7e23-4750-970d-e5e1700d37b5,[],11365
20121139,213227,,73528382,unjustified,2023-06-02 06:00:00 UTC,2023-06-02 12:00:00 UTC,2023-06-05 10:26:29.543263 UTC,2023-08-01 00:00:06.559106 UTC,80983b20-48bd-4b29-bea3-a3a8e71ac9a7,[],11365
20862115,213227,,74898562,unjustified,2023-06-16 06:00:00 UTC,2023-06-16 12:00:00 UTC,2023-06-29 18:47:01.78005 UTC,2023-08-01 00:00:06.559106 UTC,2dd345e8-55c7-4c6f-aef8-0a7d34135b2b,[],11365
20230902,213227,,74209810,unjustified,2023-06-07 06:00:00 UTC,2023-06-07 12:00:00 UTC,2023-06-08 20:14:50.946935 UTC,2023-08-01 00:00:06.559106 UTC,7fc4c138-3b6d-419c-8cb3-e5e5d973d06d,[],11365
20862112,213227,,74898512,unjustified,2023-06-15 06:00:00 UTC,2023-06-15 12:00:00 UTC,2023-06-29 18:46:54.229193 UTC,2023-08-01 00:00:06.559106 UTC,a305bf34-f3d1-491f-8b28-a22bd8da0247,[],11365
19998710,213227,,,weekly_rest,2023-06-17 22:00:00 UTC,2023-06-18 22:00:00 UTC,2023-05-31 14:09:02.383338 UTC,2023-08-01 00:00:06.559106 UTC,bc3daec5-c777-48b9-92c7-8607730bc03b,[],11365
20830599,213227,,76385326,unjustified,2023-06-28 06:00:00 UTC,2023-06-28 12:00:00 UTC,2023-06-28 20:53:23.991371 UTC,2023-08-01 00:00:06.559106 UTC,3e805036-5bf8-492a-a3a9-3b5c4a276abf,[],11365
20231207,213227,,74209880,unjustified,2023-06-06 06:00:00 UTC,2023-06-06 12:00:00 UTC,2023-06-08 20:15:13.498048 UTC,2023-08-01 00:00:06.559106 UTC,616c3185-408c-460d-8470-daa3a58ff0f2,[],11365
20230889,213227,,74209843,unjustified,2023-06-08 06:00:00 UTC,2023-06-08 12:00:00 UTC,2023-06-08 20:14:06.270201 UTC,2023-08-01 00:00:06.559106 UTC,961c2f2c-1692-4fac-aaa0-d7e310c1e719,[],11365
20165375,213230,,,weekly_rest,2023-06-23 22:00:00 UTC,2023-06-24 22:00:00 UTC,2023-06-06 14:59:39.967273 UTC,2023-08-01 00:00:06.559106 UTC,caa55cba-01aa-4b8e-a165-ac9a5765dc83,[],11365
20121164,213230,,73528395,unjustified,2023-06-02 06:00:00 UTC,2023-06-02 12:00:00 UTC,2023-06-05 10:26:49.512461 UTC,2023-08-01 00:00:06.559106 UTC,5fe2b5f0-d40b-4207-b17b-91f90a0ed39d,[],11365
20862129,213230,,74898547,unjustified,2023-06-14 06:00:00 UTC,2023-06-14 12:00:00 UTC,2023-06-29 18:48:02.255545 UTC,2023-08-01 00:00:06.559106 UTC,61b5642b-a0ed-420d-b92d-90bd15335c21,[],11365
20862134,213230,,74898572,unjustified,2023-06-16 06:00:00 UTC,2023-06-16 12:00:00 UTC,2023-06-29 18:48:14.320487 UTC,2023-08-01 00:00:06.559106 UTC,b9ba882f-654d-4d70-add8-540f7d7ae712,[],11365
20231204,213230,,74209881,unjustified,2023-06-07 06:00:00 UTC,2023-06-07 12:00:00 UTC,2023-06-08 20:15:06.133477 UTC,2023-08-01 00:00:06.559106 UTC,f6a83fbb-cd13-4da1-b025-7c69df45c802,[],11365
19813037,213230,,,weekly_rest,2023-06-04 22:00:00 UTC,2023-06-05 22:00:00 UTC,2023-05-24 14:53:51.408088 UTC,2023-08-01 00:00:06.559106 UTC,e0a379fd-2858-437a-8333-cc760d178159,[],11365
19998713,213230,,,weekly_rest,2023-06-17 22:00:00 UTC,2023-06-18 22:00:00 UTC,2023-05-31 14:09:02.383338 UTC,2023-08-01 00:00:06.559106 UTC,e69f2417-8256-42c3-bad9-768220f9ba9f,[],11365
20165374,213230,,,weekly_rest,2023-06-18 22:00:00 UTC,2023-06-19 22:00:00 UTC,2023-06-06 14:59:39.967273 UTC,2023-08-01 00:00:06.559106 UTC,5f99d72b-b423-4088-b86e-5423d0db8e0b,[],11365
20891789,213230,,76385410,unjustified,2023-06-30 06:00:00 UTC,2023-06-30 12:00:00 UTC,2023-06-30 17:10:51.858727 UTC,2023-08-01 00:00:06.559106 UTC,eeb25f66-b02a-4c25-84d6-3722fe3c5b26,[],11365
20165376,213230,,,weekly_rest,2023-06-24 22:00:00 UTC,2023-06-25 22:00:00 UTC,2023-06-06 14:59:39.967273 UTC,2023-08-01 00:00:06.559106 UTC,50bb006b-4925-499e-816b-8f73197c1ddd,[],11365
20632993,213230,,75538362,unjustified,2023-06-23 06:00:00 UTC,2023-06-23 12:00:00 UTC,2023-06-23 10:57:16.328119 UTC,2023-08-01 00:00:06.559106 UTC,42b7fc4c-11f9-4892-bee2-65ebc8a306f7,[],11365
19627682,213230,,,weekly_rest,2023-06-03 22:00:00 UTC,2023-06-04 22:00:00 UTC,2023-05-18 08:06:11.323456 UTC,2023-08-01 00:00:06.559106 UTC,c4facf66-b883-4468-83b8-4015f1e1b84b,[],11365
20722296,213230,,75538272,unjustified,2023-06-20 06:00:00 UTC,2023-06-20 12:00:00 UTC,2023-06-26 12:43:50.664596 UTC,2023-08-01 00:00:06.559106 UTC,a163b987-4504-49a4-936e-efd40a62ccc4,[],11365
20231211,213230,,74209811,unjustified,2023-06-06 06:00:00 UTC,2023-06-06 12:00:00 UTC,2023-06-08 20:15:24.495585 UTC,2023-08-01 00:00:06.559106 UTC,f820bc28-f0c6-436b-bad5-efa79f6e2e2a,[],11365
20722299,213230,,75538337,unjustified,2023-06-21 06:00:00 UTC,2023-06-21 12:00:00 UTC,2023-06-26 12:43:56.446661 UTC,2023-08-01 00:00:06.559106 UTC,34d70eec-c9be-4704-ac1c-9b02dd3c4b68,[],11365
20245782,213230,,74209907,unjustified,2023-06-09 06:00:00 UTC,2023-06-09 12:00:00 UTC,2023-06-09 12:33:57.017611 UTC,2023-08-01 00:00:06.559106 UTC,c9d70361-5868-4e56-ac16-fe69497964a7,[],11365
19627681,213230,,,weekly_rest,2023-06-02 22:00:00 UTC,2023-06-03 22:00:00 UTC,2023-05-18 08:06:11.323456 UTC,2023-08-01 00:00:06.559106 UTC,2d72172b-f817-4402-92c1-1892aa2a0bb0,[],11365
